,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
10,PM4924642,0553_0844,Armstrong,2017,Data Under Review by DOEE,1400 1ST ST NW,FRIENDSHIP PUBLIC CHARTER SCHOOL INC,5,WASHINGTON,DC,20001,1900,K-12 School,K-12 School,170227,170547.0,100,10.0,10.0,31.4,31.4,189.2,1.1,199.5,499908.3,,38.90941652,-77.01321464,
11,PM3663625,0205_0058,"0776-Washington - U Street, NW",2017,In Compliance,1420 U ST NW,STORAGE PORTFOLIO LLC,2,WASHINGTON,DC,20009,1910,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,189805,101989.0,49,10.6,10.6,33.1,33.1,119.4,1.2,1712.0,315358.0,,38.91662939,-77.0329301,
12,PM6278959,2849_0839,Trinity Towers Apartments LP,2017,Data Under Review by DOEE,3017 14TH ST NW,TRINITY TOWERS APARTMENTS LP,1,WASHINGTON,DC,20009,1929,Multifamily Housing,Multifamily Housing,101814,101814.0,100,11.3,11.3,35.4,35.4,127.5,1.3,6738.0,336774.6,,38.92817583,-77.03221407,
13,PM6413618,3341_0812,Christian Media Corporation,2017,Data Under Review by DOEE,6200 2ND ST NW,NATIONAL CHILDRENS CENTER INC,4,WASHINGTON,DC,20011,1978,Office,Office,67199,67199.0,100,17.9,18.8,36.6,37.3,97.0,1.4,762.6,168115.2,6287.796557,38.96555994,-77.01396779999999,
14,PM2929580,0619_0176,Tyler House Associates 95 LP,2017,Data Under Review by DOEE,1200 NORTH CAPITOL ST NW,TYLER HOUSE ASSOCIATES 95 L.P.,6,WASHINGTON,DC,20002,1969,Multifamily Housing,Multifamily Housing,325984,325984.0,100,13.2,13.2,41.4,41.4,477.2,1.5,18315.6,1260677.8,,38.90640315,-77.00943607,
15,PM3639787,2059_0801,D,2017,Data Under Review by DOEE,3031 - 3041 SEDGEWICK ST NW,TILDEN GARDENS INC,3,WASHINGTON,DC,20008,1928,Multifamily Housing,Multifamily Housing,70108,65014.0,100,18.4,18.2,41.9,41.1,104.3,1.6,1040.3,205913.0,4955.733297,38.94010565,-77.06223546,
16,PM4053839,2934_0802,The Verona,2017,Data Under Review by DOEE,5601 13TH ST NW,5601 13TH STREET NW LLC,4,WASHINGTON,DC,20011,1955,Multifamily Housing,Multifamily Housing,70212,52680.0,100,31.1,32.3,41.9,43.2,100.6,1.9,6659.9,67925.2,14091.33159,38.95758108,-77.0289762,
17,PM3639752,2059_0006,HI,2017,Data Under Review by DOEE,3930 CONNECTICUT AV NW,TILDEN GARDENS INC,3,WASHINGTON,DC,20008,1928,Multifamily Housing,Multifamily Housing,91070,86928.0,100,17.7,17.7,42.5,42.5,139.3,1.6,1556.1,291414.0,5458.105919,38.94072492,-77.06171292,
18,PM4379295,2586_0814,"Saxony Cooperative Apartments, Inc.",2017,Data Under Review by DOEE,1801 CLYDESDALE PL NW,SAXONY COOPERATIVE APARTMENTS INC,1,WASHINGTON,DC,20009,1950,Multifamily Housing,Multifamily Housing,120823,110000.0,100,26.4,27.3,43.0,44.5,200.5,1.8,3889.6,280368.6,19508.9691,38.92624229,-77.04357334,
19,PM6347407,0453_0052,Wah Luck House,2017,Data Under Review by DOEE,800 6TH ST NW,WASHINGTON CHINATOWN DEVELOPMENT COMPANY,2,WASHINGTON,DC,20001,1982,Multifamily Housing,Multifamily Housing,149161,143614.0,100,24.4,25.5,43.1,46.2,255.3,1.8,10958.2,420679.9,20687.99981,38.90023619,-77.02019168,
20,PM3639767,2059_0007,FG,2017,Data Under Review by DOEE,3900 CONNECTICUT AVE NW,TILDEN GARDENS INC,3,WASHINGTON,DC,20008,1928,Multifamily Housing,Multifamily Housing,84804,76634.0,100,19.1,18.8,43.9,43.1,128.4,1.7,1572.4,256933.0,5857.9851850000005,38.9398413,-77.06147579,
21,PM5831704,2672_0889,Highland Park II,2017,Data Under Review by DOEE,1444  IRVING ST NW,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,1,WASHINGTON,DC,20010,2012,Multifamily Housing,Multifamily Housing,268299,148440.0,100,21.5,23.1,44.9,46.3,261.0,1.8,6072.8,465708.2,15950.564769999999,38.92853301,-77.03441088,
22,PM4441622,6271_0027,Vista at Wingate,2017,Data Under Review by DOEE,4660 MARTIN LUTHER KING JR AVE SW,WINGATE PROPERTIES LLC,8,WASHINGTON,DC,20032,1966,Multifamily Housing,Multifamily Housing,426944,426944.0,100,17.0,17.3,45.6,46.1,712.8,1.7,9233.1,1659356.4,15961.67435,38.82248779,-77.01028797,
23,PM4673452,0494_0031,National Square,2017,Data Under Review by DOEE,0500  D ST SW,BIT INVESTMENT FIFTY-EIGHT LLC,6,WASHINGTON,DC,20024,2015,Office,Office,361741,475932.0,100,14.8,14.8,46.4,46.4,780.0,1.6,3661.4,2060656.8,,38.88465388,-77.01940441,
24,PM4178742,5422_0017,Fort Dupont,2017,Data Under Review by DOEE,155 RIDGE RD SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1940,Multifamily Housing,Multifamily Housing,,231517.0,99,27.2,28.7,49.0,50.4,465.3,2.0,6591.8,662145.9,40415.99973,38.8860347,-76.94971264,
25,PM4380823,3560_0001,Rhode Island Gardens,2017,Data Under Review by DOEE,230 RHODE ISLAND AVE NE,RHODE ISLAND GARDENS LLC,5,WASHINGTON,DC,20002,1931,Multifamily Housing,Multifamily Housing,73304,77160.0,100,18.9,18.9,51.8,51.8,145.6,1.9,632.3,346015.2,2746.798401,38.91952541,-77.00247333,
26,PM5927578,2208_0810,"LMG 2807, LLC",2017,Data Under Review by DOEE,2807 CONNECTICUT AV NW,LMG 2807 LLC,3,WASHINGTON,DC,20008,1924,Residence Hall-Dormitory,Residence Hall-Dormitory,53088,100000.0,98,21.7,22.2,51.8,53.5,195.5,2.0,2939.2,407598.3,7755.925029999999,38.92728405,-77.05326193,
27,PM3986543,0156_0034,Cavanaugh Court,2017,In Compliance,1526 17TH ST NW,CAVANAUGH COURT OWNERS,2,WASHINGTON,DC,20036,1916,Multifamily Housing,Multifamily Housing,53765,50000.0,100,40.4,40.6,53.3,53.9,122.3,2.4,1469.0,76205.0,17589.35498,38.91063381,-77.03875939,
28,PM5929962,0067_0830,The State House,2017,Data Under Review by DOEE,2122 MASSACHUSETTS AV NW,NANCY L ANDRACSEK TRUSTEE,2,WASHINGTON,DC,20008,1951,Multifamily Housing,Multifamily Housing,244904,244904.0,100,20.4,20.2,53.8,53.3,484.0,2.0,11505.6,1329799.8,4588.300154,38.91073933,-77.04834451,
29,PM3500299,2586_0813,Ontario Owners Inc.,2017,Data Under Review by DOEE,2853 ONTARIO RD NW,ONTARIO OWNERS INC,1,WASHINGTON,DC,20009,1905,Multifamily Housing,Multifamily Housing,198381,198381.0,99,38.4,38.3,54.1,53.8,480.4,2.4,4086.7,382761.0,63176.68863,38.92594557,-77.04207417,
30,PM4450854,2537_0300,2101 Connecticut Ave Coop,2017,In Compliance,2101 CONNECTICUT AVE NW,2101 CONNECTICUT AVENUE,1,WASHINGTON,DC,20008,1928,Multifamily Housing,Multifamily Housing,236646,236646.0,100,36.3,39.3,54.1,57.1,561.0,2.4,3511.0,533249.9,67625.53055,38.91837919,-77.04706904,
31,PM4371703,2868_0820,Clifton Terrace L P,2017,Data Under Review by DOEE,1312 - 1350 CLIFTON ST NW,CLIFTON TERRACE L P,1,WASHINGTON,DC,20009,1916,Multifamily Housing,Multifamily Housing,111224,111224.0,100,17.3,18.4,54.2,57.6,213.1,1.9,9260.5,563122.9,,38.92211165,-77.03081845,
32,PM4376538,2537_0153,Mendota Apartments,2017,In Compliance,2220 20TH ST NW,MENDOTA APARTMENTS INC,1,WASHINGTON,DC,20009,1908,Multifamily Housing,Multifamily Housing,87737,87737.0,100,39.0,44.1,55.0,60.4,215.7,2.5,1266.8,173430.0,28260.41413,38.91881777,-77.04625257,
33,PM3989484,0093_0146,Jemal's Dupont LLC,2017,Data Under Review by DOEE,1630 CONNECTICUT AVE NW,1630 CONNECTICUT LTD,2,WASHINGTON,DC,20009,1981,Office,Office,64517,73700.0,100,17.8,17.8,55.8,55.8,145.4,2.0,1189.5,384065.3,,38.91206182,-77.04524876,
34,PM3884259,2535_0039,"Schuyler Arms, A Condominium",2017,Data Under Review by DOEE,1930 COLUMBIA RD NW,DAVID HORNSTEIN,1,WASHINGTON,DC,20009,1951,Multifamily Housing,Multifamily Housing,127257,127257.0,100,35.0,37.7,56.2,58.6,304.8,2.4,2291.3,347573.2,32622.91353,38.9181339,-77.04499858,
35,PM4008449,PAR00880360,1418-1424 Somerset Pl NW,2017,Data Under Review by DOEE,1418 - 1424 SOMERSET PL NW,WILLIS LP,4,WASHINGTON,DC,20011,1940,Multifamily Housing,Multifamily Housing,50048,50048.0,100,41.1,44.9,57.0,60.6,128.4,2.6,2086.7,96744.2,17279.27789,38.96665591,-77.03431402,
36,PM4218479,0179_0812,Barclay II,2017,Data Under Review by DOEE,1616 16TH ST NW,VAN MATRE BARCLAY APARTMENTS LLC,2,WASHINGTON,DC,20009,1924,Multifamily Housing,Multifamily Housing,53532,53532.0,100,18.6,18.2,57.0,55.6,108.5,2.0,2286.4,281271.8,379.93151489999997,38.911736299999994,-77.03695450000001,
37,PM3639738,2059_0006,Tilden Gardens,2017,Data Under Review by DOEE,3930 CONNECTICUT AV NW,TILDEN GARDENS INC,3,WASHINGTON,DC,20008,1928,Multifamily Housing,Multifamily Housing,91070,264773.0,100,34.4,34.2,57.4,56.8,639.5,2.4,4813.0,792055.8,63956.12466,38.94072492,-77.06171292,
38,PM6266005,1669_0805,Boron,2017,Data Under Review by DOEE,5025 WISCONSIN AV NW,AMALGAMATED TRANSIT UNION,3,WASHINGTON,DC,20016,1982,Office,Office,61217,75706.0,100,22.6,24.3,57.6,59.3,161.7,2.1,338.1,359207.0,4851.450212,38.95577157,-77.08275067,
39,PM4005338,2210_0007,2331 Cathedral Ave NW,2017,Data Under Review by DOEE,2331 CATHEDRAL AVE NW,CATHCONN ASSOCIATES LP,3,WASHINGTON,DC,20008,1926,Multifamily Housing,Multifamily Housing,54786,54786.0,100,24.3,24.6,58.1,58.4,120.1,2.2,980.9,249913.0,4803.241623,38.92821539,-77.05334522,
40,PM5930231,1264E_0858,Q Street Apartments,2017,Data Under Review by DOEE,2501 Q ST NW,NANCY L ANDRACSEK TRUSTEE,2,WASHINGTON,DC,20007,1940,Multifamily Housing,Multifamily Housing,85464,85464.0,98,22.2,21.3,58.3,55.9,183.1,2.1,3451.4,501658.9,1817.200002,38.911016100000005,-77.05303834,
41,PM3468516,4359_0834,4359-0834,2017,In Compliance,2800 V ST NE,2800 V STREET LIMITED PARTNERSHIP,5,WASHINGTON,DC,20018,1956,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,267683,242810.0,80,25.4,27.5,58.6,61.1,542.0,2.2,349.3,1087068.8,24574.81965,38.92002084,-76.96901156,
42,PM4780011,1046_0847,Chamberlain Academy,2017,Incomplete Report,1345 POTOMAC AV SE,FRIENDSHIP PUBLIC CHARTER SCHOOL,6,WASHINGTON,DC,20003,1941,K-12 School,K-12 School,76216,75270.0,100,34.6,35.0,59.8,60.2,187.1,2.5,874.7,247961.9,17563.93566,38.87939244,-76.98680458,
43,PM3991763,1879_0800,Sulgrave Manor,2017,Data Under Review by DOEE,5130 CONNECTICUT AV NW,DOUGLASS LP,3,WASHINGTON,DC,20008,1929,Multifamily Housing,Multifamily Housing,57708,57708.0,99,43.4,48.3,61.0,65.6,157.6,2.7,1209.9,124319.0,20821.29535,38.95662136,-77.07119676,
44,PM4553078,5865_0286,GWC/GLC 12234/2600 BARRY RD SE/WASHINGTON/DC,2017,In Compliance,2600 BARRY RD SE,VERIZON WASHINGTON DC INC,8,WASHINGTON,DC,20020,1975,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,54578,56854.0,92,30.8,34.4,61.2,64.9,138.5,2.4,218.0,230066.0,9683.99996,38.86194579,-77.00031372,
45,PM4005427,2210_0011,2915 Connecticut Ave.,2017,Data Under Review by DOEE,2915 CONNECTICUT AVE NW,CATHCONN ASSOCIATES LP,3,WASHINGTON,DC,20008,1927,Multifamily Housing,Multifamily Housing,60596,60596.0,100,28.0,28.4,62.9,63.3,146.2,2.4,1457.7,284611.0,7248.030040000001,38.92867158,-77.05410384,
46,PM4018350,3698_0016,North capitol at plymouth,2017,Data Under Review by DOEE,5233 NORTH CAPITOL ST NE,NORTH CAPITOL AT PLYMOUTH INC,5,WASHINGTON,DC,20011,2004,Multifamily Housing,Multifamily Housing,60487,57000.0,98,20.9,20.9,62.9,62.9,127.8,2.2,4691.0,327629.0,718.3799909,38.95407554,-77.00866745,
47,PM4370572,6242_0834,St Thomas More,2017,Data Under Review by DOEE,4275 4TH ST SE,ROMAN CATHOLIC ARCHBISHOP WASHINGTON,8,WASHINGTON,DC,20032,1952,K-12 School,K-12 School,53697,65431.0,99,34.9,34.6,63.1,62.2,169.1,2.6,421.3,242629.1,14541.42306,38.82619388,-76.99995736,
48,PM5780344,2660_0238,Milestone on Belmont,2017,Data Under Review by DOEE,1430 BELMONT ST NW,E & G DC CO-OP OWNER LLC,1,WASHINGTON,DC,20009,1928,Multifamily Housing,Multifamily Housing,51150,53425.0,98,20.3,21.8,63.8,68.4,120.4,2.3,2003.1,318088.0,,38.92036781,-77.03306225,
49,PM5831705,2672_0888,Highland Park I,2017,Data Under Review by DOEE,1400 IRVING ST NW,COLUMBIA HEIGHTS VENTURES PARCEL 26 LLC,1,WASHINGTON,DC,20010,2007,Multifamily Housing,Multifamily Housing,288311,288311.0,99,22.3,22.5,63.9,63.8,664.9,2.3,9109.2,1636854.4,8544.486520999999,38.92853045,-77.03362364,
50,PM4044593,1356_0857,The Palisade Apartments,2017,Data Under Review by DOEE,4540 MACARTHUR BLVD NW,PALISADES LLC,3,WASHINGTON,DC,20007,1954,Multifamily Housing,Multifamily Housing,56032,51800.0,99,39.7,43.6,64.0,68.0,141.3,2.7,1973.4,162437.3,15021.63044,38.90882459,-77.08671463,
51,PM3673287,0741_0816,Capitol Hill Tower Housing Cooperative-SV,2017,Data Under Review by DOEE,1000 NEW JERSEY AV,CAPITOL HILL TOWER HOUSING COOPERATIVE INCF,6,WASHINGTON,DC,20003,2006,Multifamily Housing,Multifamily Housing,407026,425000.0,99,37.4,38.7,65.0,65.0,1146.6,2.7,11886.2,1535233.8,106466.1228,38.87800617,-77.00432909,
52,PM4007102,3698_0011,Chillum Manor - 1,2017,Data Under Review by DOEE,0011 - 0015 RIGGS RD NE,CHILLUM MANOR LLC,5,WASHINGTON,DC,20011,1942,Multifamily Housing,Multifamily Housing,51376,51376.0,97,39.4,42.7,65.0,68.4,141.1,2.7,1654.1,169709.9,14464.448390000001,38.95470903,-77.00818570000001,
53,PM6772305,0859_0838,Anthology Apartments,2017,In Compliance,625 H ST NE,MEPT ANTHOLOGY LLC,6,WASHINGTON,DC,20002,2015,Multifamily Housing,Multifamily Housing,285413,227737.0,100,24.7,24.7,65.8,65.8,548.9,2.4,4715.7,1521734.9,4310.6070039999995,38.89995189,-76.99739034,
54,PM5793998,2729_0006,Winchester Underwood Cooperative,2017,Data Under Review by DOEE,6445 LUZON AVE NW,THE WINCHESTER-UNDERWOOD COOPERATIVE INC,4,WASHINGTON,DC,20012,1960,Multifamily Housing,Multifamily Housing,138199,138199.0,95,33.1,33.7,65.9,65.5,361.7,2.6,3454.8,603390.9,25104.00158,38.96863879,-77.03372393,
55,PM4007106,3698_0012,Chillum Manor - 2,2017,Data Under Review by DOEE,0017 - 0023 RIGGS RD NE,CHILLUM MANOR LLC,5,WASHINGTON,DC,20011,1942,Multifamily Housing,Multifamily Housing,60779,60776.0,96,41.8,44.0,66.5,68.8,173.0,2.8,1759.8,192270.9,18868.85313,38.95484798,-77.0075955,
56,PM3513593,2571_0954,1661 Crescent Place NW Inc,2017,Data Under Review by DOEE,1661 CRESCENT PL NW,1661 CRESCENT PLACE NW INC,1,WASHINGTON,DC,20009,1927,Multifamily Housing,Multifamily Housing,118686,118686.0,93,46.5,51.1,66.9,71.2,352.5,3.0,318.6,300338.9,44970.89115,38.92087925,-77.03824167,
57,PM3518921,0700_0044,26830-Washington DC/S. Capitol St SE,2017,In Compliance,1230 SOUTH CAPITOL ST SE,PUBLIC STORAGE INSTITUTE FUND,6,WASHINGTON,DC,20003,1991,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,108000,89999.0,16,33.6,37.2,67.0,71.1,239.6,2.7,42.0,400979.9,16530.00059,38.8755571,-77.00857516,
58,PM4005952,0515N_0866,Square N515,2017,Data Under Review by DOEE,0425  L ST NW,SQUARE N515 ASSOCIATES LLC,6,WASHINGTON,DC,20001,2011,Multifamily Housing,Multifamily Housing,414571,337838.0,100,21.6,21.6,67.2,67.2,803.3,2.4,10773.7,2109456.9,917.1759431,38.90411105,-77.01740556,
59,PM4005350,2528_0891,The William Penn Apartments,2017,Data Under Review by DOEE,2231 CALIFORNIA ST NW,WILLIAM PENNSYLVANIA LTD,2,WASHINGTON,DC,20008,1943,Multifamily Housing,Multifamily Housing,65514,65514.0,99,36.0,37.5,67.6,68.1,179.3,2.7,1903.4,273167.4,14292.50067,38.91594385,-77.05016009999999,
60,PM4007348,2586_0812,3025 Ontario Road INC,2017,In Compliance,3025 ONTARIO RD NW,3025 ONTARIO ROAD INC,1,WASHINGTON,DC,20009,1949,Multifamily Housing,Multifamily Housing,54862,54862.0,98,44.2,48.5,67.7,71.6,161.2,2.9,1071.8,164286.0,18636.031759999998,38.9260628,-77.04393453,
61,PM3504833,1769_0031,"Jemal's Tower, LLC",2017,Data Under Review by DOEE,4001 BRANDYWINE ST NW,JEMAL'S TOWER LLC,3,WASHINGTON,DC,20016,1952,Office,Office,164868,110485.0,99,22.3,22.3,69.9,69.9,272.7,2.5,1715.7,720526.2,,38.95000411,-77.07938138,
62,PM6286816,0914_0055,Capital East - 816,2017,Data Under Review by DOEE,816 E ST NE,CAPITAL EAST PARTNERS LLC,6,WASHINGTON,DC,20002,1927,Multifamily Housing,Multifamily Housing,55178,55178.0,97,49.1,55.5,70.1,75.9,172.3,3.1,2007.3,143085.0,22233.99067,38.8964305,-76.99412723,
63,PM4557621,2652_0805,Nineteenth Street Baptist Church,2017,In Compliance,4606 16TH ST NW,NINETEENTH STREET BAPTIST CHURCH,4,WASHINGTON,DC,20011,1951,Worship Facility,Worship Facility,80976,80976.0,65,38.8,42.8,70.8,73.9,234.3,2.9,1040.6,342182.4,19724.000490000002,38.94687263,-77.03684386,
64,PM4369058,0673_0849,Camden NoMa,2017,Data Under Review by DOEE,0060  L ST NE,NOMA DEVELOPMENT LLC,6,WASHINGTON,DC,20002,2015,Multifamily Housing,Multifamily Housing,392293,398500.0,94,27.6,28.5,74.0,74.9,1079.6,2.7,9636.0,2515681.5,23997.98334,38.90399562,-77.00753961,
65,PM3075573,2608_1026,The Parkhill,2017,Data Under Review by DOEE,1610 PARK RD NW,BUZ PARTNERSHIP,1,WASHINGTON,DC,20010,1941,Multifamily Housing,Multifamily Housing,102238,122458.0,97,46.7,51.6,74.1,78.4,388.6,3.2,3020.1,430624.9,42483.82969,38.93179702,-77.03725646,
66,PM4861201,0773_0278,Aria on L,2017,In Compliance,300 L ST NE,A&W 300 L STREET LLC,6,WASHINGTON,DC,20002,2012,Multifamily Housing,Multifamily Housing,58814,40000.0,94,23.8,23.8,74.6,74.6,105.4,2.6,1461.7,278560.0,,38.90399441,-77.00179720000001,
67,PM4582540,2961_0830,Takoma Flats,2017,Incomplete Report,7700 - 7730 EASTERN AVE NW,JUNIPER GARDENS LLC,4,WASHINGTON,DC,20012,1948,Multifamily Housing,Multifamily Housing,98121,98122.0,92,30.5,30.9,75.2,75.7,276.3,2.8,6315.2,594335.5,9659.571822,38.98357252,-77.02481709,
68,PM3997985,PAR00890021,Winchester-Luzon,2017,Data Under Review by DOEE,6601 14TH ST NW,LUZON ASSOCIATES LP,4,WASHINGTON,DC,20012,1942,Multifamily Housing,Multifamily Housing,90400,90400.0,97,35.5,36.2,75.4,76.1,265.9,2.9,4019.1,482971.7,15640.12662,38.97060935,-77.03303462,
69,PM4018408,0031_0028,Western Presbyterian Church,2017,In Compliance,2401 VIRGINIA AVE NW,WESTERN PRESBYTERIAN CHURCH TRUSTEES,2,WASHINGTON,DC,20037,1993,Worship Facility,Worship Facility,52404,52404.0,63,24.0,23.3,75.5,73.1,139.7,2.7,935.7,369095.7,,38.89853884,-77.05196329,
70,PM1071901,0099_0053,2001 M Street,2017,In Compliance,2001 M ST NW,POST OFFICE BOX ASSOCIATES LLC,2,WASHINGTON,DC,20036,1987,Office,Office,387242,312115.0,98,24.1,24.1,75.6,75.6,833.5,2.7,2127.2,2202227.4,,38.90617559,-77.04525321,
71,PM4369402,0188_0802,Camden Roosevelt,2017,Data Under Review by DOEE,2101 16TH ST NW,SUMMIT ROOSEVELT LLC,1,WASHINGTON,DC,20009,1919,Multifamily Housing,Multifamily Housing,244643,169532.0,97,32.3,34.6,77.7,80.1,496.4,2.9,6644.9,1042036.9,19204.65542,38.9186611,-77.03606222,
72,PM4557166,3058_0835,Howard Manor,2017,Data Under Review by DOEE,0511 FAIRMONT ST NW,HOWARD UNIVERSITY  (LAND ONLY),1,WASHINGTON,DC,20059,1938,Residence Hall-Dormitory,Residence Hall-Dormitory,83444,75000.0,92,25.0,25.0,78.5,78.5,208.1,2.8,1089.2,549850.8,,38.92540864,-77.02170854,
73,PM4007053,4396_0153,Parkway Plaza - 2,2017,Incomplete Report,1811 - 1831 24TH ST NE,PARKWAY PLAZA ASSOCIATES LLC,5,WASHINGTON,DC,20002,1964,Multifamily Housing,Multifamily Housing,62904,62901.0,90,39.6,40.4,78.6,79.9,196.7,3.1,3167.4,325720.4,13825.05495,38.91478572,-76.97038298,
74,PM4156464,2039_0804,DC504_Avalon The Albemarle,2017,In Compliance,4501 CONNECTICUT AVE NW,SMITH PROPERTY HOLDINGS FIVE LP,3,WASHINGTON,DC,20008,1958,Multifamily Housing,Multifamily Housing,365981,347393.0,91,44.6,47.7,79.2,81.2,1133.9,3.3,10428.9,1574604.1,101269.9963,38.94849183,-77.06520408,
75,PM4903213,2530_0817,Westmoreland Cooperative,2017,Data Under Review by DOEE,2122 CALIFORNIA ST NW,WESTMORELAND COOPERATIVE,2,WASHINGTON,DC,20008,1905,Multifamily Housing,Multifamily Housing,84667,84667.0,96,47.4,50.4,79.3,82.5,282.4,3.3,634640.3,350758.3,28165.581360000004,38.91621785,-77.04744894,
