,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
2682,PM3663625,0205_0058,"0776-Washington - U Street, NW",2014,In Compliance,1420 U ST NW,STORAGE PORTFOLIO LLC,2,WASHINGTON,DC,20009,1910,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,189805,101989.0,31,13.7,13.7,43.1,43.1,187.3,1.8,224.0,410083.9,,38.91660059,-77.03292305,
2683,PM4370572,6242_0834,St Thomas More,2014,In Compliance,4275 4TH ST SE,ROMAN CATHOLIC ARCHBISHOP WASHINGTON,8,WASHINGTON,DC,20032,1952,K-12 School,K-12 School,53697,65431.0,100,14.5,14.4,43.1,42.7,120.9,1.8,516.1,256071.7,733.7556,38.82446586,-77.00010026,
2684,PM4352120,5572_0822,Linwood Apartments,2014,In Compliance,1815 - 1831 P ST SE,"DGV ASSOCIATES, L.L.C.",8,WASHINGTON,DC,20020,1941,Multifamily Housing,Multifamily Housing,54724,54724.0,100,13.9,13.8,43.6,43.2,101.6,1.9,2738.6,222459.0,,38.8716157,-76.97825144,
2685,PM3504833,1769_0031,"Jemal's Tower, LLC",2014,In Compliance,4001 BRANDYWINE ST NW,JEMALS TOWER LLC,3,WASHINGTON,DC,20016,1952,Office,Office,164868,110485.0,100,14.1,14.1,44.4,44.4,209.0,1.9,1998.6,457651.1,,38.950000200000005,-77.07930174,
2686,PM4000663,5279_0050,Hacienda Cooperative,2014,In Compliance,0028 58TH ST SE,HACIENDA COOPERATIVE INC,7,WASHINGTON,DC,20019,1966,Multifamily Housing,Multifamily Housing,57624,57624.0,100,43.4,43.5,50.1,50.2,143.0,2.5,1216.2,36784.0,23765.999509999998,38.88882841,-76.91696831,
2687,PM4356086,5753_0092,Greenwood Manor,2014,In Compliance,2337 - 2349 GREEN ST SE,GARY EVANS,8,WASHINGTON,DC,20020,1965,Multifamily Housing,Multifamily Housing,106336,106336.0,100,16.2,15.7,50.9,49.3,230.6,2.2,7056.4,504764.9,,38.86115214,-76.98167613,
2688,PM4632545,3368_0822,MFS CHILLUM LLC,2014,In Compliance,6501 - 6527 CHILLUM PL NW,MFS CHILLUM LLC,4,WASHINGTON,DC,20012,1966,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,157036,160000.0,86,25.7,25.3,50.9,50.5,366.2,2.3,2113.9,536308.9,22823.401719999998,38.96853075,-77.01268606,
2689,PM3995408,3354_0026,Elevation 314,2014,In Compliance,314 CARROLL ST,TP2 LLC,4,WASHINGTON,DC,20012,2004,Multifamily Housing,Multifamily Housing,68000,68000.0,100,16.3,16.3,51.0,51.0,147.8,2.2,1269.6,323042.4,48.54784187,38.97460603,-77.01692973,
2690,PM4000713,2538_0803,SHAWMUT APARTMENTS,2014,In Compliance,2200 19TH ST NW,FGH SHAWMUT LLC,1,WASHINGTON,DC,20009,1923,Multifamily Housing,Multifamily Housing,73188,73188.0,100,42.5,42.5,51.5,51.4,184.5,2.5,2433.9,70287.8,28698.871410000003,38.91920769,-77.04514166,
2691,PM4019559,0178_0092,"Rutland Court Owners, Inc.",2014,In Compliance,1725 17TH ST NW,RUTLAND COURT OWNERS INC,2,WASHINGTON,DC,20009,1917,Multifamily Housing,Multifamily Housing,86244,86244.0,100,43.3,43.5,52.6,52.7,222.2,2.6,1301.0,86355.6,34403.161510000005,38.91354253,-77.03792145,
2692,PM4380816,2234_0001,Tilden Hall,2014,In Compliance,3945 CONNECTICUT AV NW,TILDEN HALL CORP,3,WASHINGTON,DC,20008,1923,Multifamily Housing,Multifamily Housing,70550,70300.0,100,19.1,19.0,54.4,54.0,164.6,2.3,2248.8,338517.5,1872.964084,38.940524200000006,-77.06091783,
2693,PM3513593,2571_0954,1661 Crescent Place NW Inc,2014,In Compliance,1661 CRESCENT PL NW,1661 CRESCENT PLACE NW INC,1,WASHINGTON,DC,20009,1927,Multifamily Housing,Multifamily Housing,118686,118686.0,98,47.3,47.5,56.8,57.0,321.4,2.7,2001.0,142875.5,51217.16412,38.92092092,-77.03822282,
2694,PM3502126,2226_0800,The Broadmoor Cooperative Apartments,2014,In Compliance,3601 CONNECTICUT AV NW,BROADMOOR COOPERATIVE,3,WASHINGTON,DC,20008,1930,Multifamily Housing,Multifamily Housing,308077,288969.0,100,47.8,47.0,59.9,59.0,841.9,2.9,5757.9,390467.8,124934.9954,38.93773603,-77.05856484,
2695,PM4000686,2671_1055,The Clairborne Condominium,2014,In Compliance,3033 16TH ST NW,CLAIBORNE COOPERATIVE ASSOCIATION INC,1,WASHINGTON,DC,20009,1909,Multifamily Housing,Multifamily Housing,69726,55000.0,100,37.3,37.4,61.1,61.1,155.6,2.8,4503.6,168910.0,14775.000109999999,38.9275774,-77.03597947,
2696,PM3298446,3630_0807,Edgewood I,2014,In Compliance,0601 EDGEWOOD ST NE,EDGEWOOD TERRACE IV PRESERVATION CORPORATION,5,WASHINGTON,DC,20017,1974,Multifamily Housing,Multifamily Housing,345574,345574.0,100,30.3,30.3,61.9,61.9,958.2,2.8,18388.0,1460600.8,54793.9993,38.92381452,-76.9978943,
2697,PM3986543,0156_0034,Cavanaugh Court,2014,In Compliance,1526 17TH ST NW,CAVANAUGH COURT OWNERS,2,WASHINGTON,DC,20036,1916,Multifamily Housing,Multifamily Housing,53765,50000.0,100,48.6,47.4,62.9,61.3,152.0,3.0,1726.2,83578.0,21431.00246,38.91061268,-77.0389103,
2698,PM4008449,PAR00880360,1418-1424 Somerset Pl NW,2014,In Compliance,1418 - 1424 SOMERSET PL NW,WILLIS LP,4,WASHINGTON,DC,20011,1940,Multifamily Housing,Multifamily Housing,50048,50048.0,99,46.7,46.7,62.9,62.9,150.9,3.0,1516074.4,96904.4,20080.832430000002,38.96648754,-77.03439258,
2699,PM3672853,0222_0022,15th and H Street Associates LLP,2014,In Compliance,733 15TH ST,15TH AND H STREET ASSOCIATES LLP,2,WASHINGTON,DC,20005,1912,Multifamily Housing,Multifamily Housing,230141,230129.0,100,29.9,29.5,63.4,63.1,650.4,2.8,9397.6,1035057.1,33442.24813,38.89991166,-77.03312394,
2700,PM3500299,2586_0813,Ontario Owners Inc.,2014,In Compliance,2853 ONTARIO RD NW,ONTARIO OWNERS INC,1,WASHINGTON,DC,20009,1905,Multifamily Housing,Multifamily Housing,198381,198381.0,99,48.1,47.8,64.5,64.2,613.7,3.1,3916.9,389590.0,82041.77958,38.92591504,-77.04248207,
2701,PM3982121,2589_0800,Plaza West Cooperative Association Inc,2014,In Compliance,1669 COLUMBIA RD NW,PLAZA WEST COOPERATIVE & DISTRICT OF COLUMBIA,1,WASHINGTON,DC,20009,1910,Multifamily Housing,Multifamily Housing,52022,52000.0,97,51.4,51.3,67.3,66.8,168.7,3.2,1952.4,97196.0,23408.23966,38.92576073,-77.03870067,
2702,PM4371703,2868_0820,Clifton Terrace L P,2014,In Compliance,1312 CLIFTON ST,CLIFTON TERRACE L P,1,WASHINGTON,DC,20009,1916,Multifamily Housing,Multifamily Housing,111224,111224.0,100,21.6,21.4,68.0,67.2,322.3,2.9,9768.3,705544.8,,38.92197529,-77.03109366,
2703,PM3503353,1869_0036,La Reine Apartments,2014,In Compliance,5425 CONNECTICUT AV NW,INVESTORS CONNECTICUT AVENUE LLC,3,WASHINGTON,DC,20015,1929,Multifamily Housing,Multifamily Housing,100044,100044.0,99,51.6,51.5,69.1,69.0,331.9,3.3,2691.1,209084.0,44504.61087,38.96234751,-77.07337018,
2704,PM1326900,0376_0828,0975 F Street NW (Carroll Square),2014,In Compliance,977 F ST,ST PATRICKS CHURCH,2,WASHINGTON,DC,20004,2006,Office,Office,179929,179806.0,100,33.1,32.7,69.4,68.5,556.8,3.1,3861.9,872723.9,29785.79965,38.89765657,-77.02541141,
2705,PM3625086,2528_0302,2000 Connecticut,2014,In Compliance,2000 CONNECTICUT AV NW,KS 2000 CONNECTICUT LLC,2,WASHINGTON,DC,20008,1936,Multifamily Housing,Multifamily Housing,128664,120000.0,98,34.8,34.2,69.8,68.0,376.1,3.1,4349.8,559738.9,22667.58365,38.9168856,-77.04733048,
2706,PM4066103,2624_0828,Oaklawn Terrace Apartments,2014,In Compliance,3620 16TH ST NW,VAN METRE OAKLAWN TERRACE APARTMENTS L L C,1,WASHINGTON,DC,20010,1930,Multifamily Housing,Multifamily Housing,94298,80000.0,99,62.1,62.1,70.5,70.5,340.3,4.3,6323.0,74425.5,20492.91017,38.9358131,-77.03698509,
2707,PM3511715,1972_0024,PONCE DE LEON COOPERATIVE INC,2014,In Compliance,4514 CONNECTICUT AV NW,PONCE DE LEON COOPERATIVE INC,3,WASHINGTON,DC,20008,1928,Multifamily Housing,Multifamily Housing,101479,101473.0,98,45.9,45.7,70.7,70.4,335.7,3.3,1869.9,320357.0,35654.70847,38.94852373,-77.06653975,
2708,PM2923735,0192_0825,Chastleton Cooperative,2014,In Compliance,1701 16TH ST NW,CHASTLETON COOPERATIVE ASSOCIATION INC,2,WASHINGTON,DC,20009,1920,Multifamily Housing,Multifamily Housing,272450,272450.0,99,37.3,36.7,70.8,69.3,872.8,3.2,7517.9,1210293.8,60249.985329999996,38.91303282,-77.0357882,
2709,PM3991763,1879_0800,Sulgrave Manor,2014,In Compliance,5130 CONNECTICUT AV NW,DOUGLASS LP,3,WASHINGTON,DC,20008,1929,Multifamily Housing,Multifamily Housing,57708,57708.0,97,55.4,54.9,73.1,72.6,203.1,3.5,1128.9,120969.7,27829.94145,38.95670708,-77.07123486,
2710,PM3518921,0700_0044,26830-Washington DC/S. Capitol St SE,2014,In Compliance,1230 SOUTH CAPITOL ST SE,PUBLIC STORAGE INSTITUTE FUND,6,WASHINGTON,DC,20003,1991,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,108000,89999.0,12,39.2,39.2,73.3,73.3,299.2,3.3,238.0,406683.0,21368.0004,38.87550609,-77.00857013,
2711,PM3417499,0210_0127,Latrobe (18001),2014,In Compliance,1325 15TH ST NW,RHODE ISLAND 15 LP,2,WASHINGTON,DC,20005,1980,Multifamily Housing,Multifamily Housing,175339,112000.0,100,36.0,35.7,75.3,75.0,376.4,3.4,4265.3,588793.9,20227.53542,38.90871263,-77.03418085,
2712,PM3656431,0561_0037,Golden Rule Apartments,2014,In Compliance,0901 NEW JERSEY AV NW,GRA PROPERTIES LIMITED PARTNERSHIP,6,WASHINGTON,DC,20001,1972,Multifamily Housing,Multifamily Housing,174591,174591.0,99,24.0,24.0,75.3,75.3,560.8,3.2,13523.3,1227759.8,,38.90186519,-77.0128354,
2713,PM3989484,0093_0146,Jemal's Dupont LLC,2014,In Compliance,1630 CONNECTICUT AV NW,1630 CONNECTICUT LTD,2,WASHINGTON,DC,20009,1981,Office,Office,64517,73700.0,98,24.3,24.3,76.3,76.3,239.8,3.3,1622.7,525109.1,,38.91204309,-77.04526003,
2714,PM3670808,2729_0006,Winchester Underwood Cooperative,2014,In Compliance,6445 LUZON AV NW,THE WINCHESTER-UNDERWOOD COOPERATIVE INC,4,WASHINGTON,DC,20012,1960,Multifamily Housing,Multifamily Housing,138199,138199.0,89,44.9,44.7,76.6,75.9,486.8,3.5,3399.2,570443.9,42588.20512,38.968512,-77.03421209,
2715,PM3993734,0070_0196,The Bond,2014,In Compliance,1230 NEW HAMPSHIRE AV,1230 NEW HAMPSHIRE LLC,2,WASHINGTON,DC,20036,1966,Multifamily Housing,Multifamily Housing,165495,165495.0,99,28.8,28.6,76.8,76.3,550.7,3.3,111386.0,1080571.0,10750.586870000001,38.90619708,-77.04719213,
2716,PM4360706,4325_0035,The Vicksburg,2014,In Compliance,3005 BLADENSBURG RD NE,FT LINCOLN SR VILLAGE NO II ASSOCIATES,5,WASHINGTON,DC,20018,1979,Multifamily Housing,Multifamily Housing,154064,154064.0,97,44.7,44.5,78.0,77.3,550.5,3.6,5908.5,671596.0,45882.94492,38.92815075,-76.95910298,
2717,PM4007102,3698_0011,"11-15 Riggs Road, NE",2014,In Compliance,0011 - 0015 RIGGS RD NE,CHILLUM MANOR LLC,5,WASHINGTON,DC,20011,1942,Multifamily Housing,Multifamily Housing,51376,51376.0,92,54.0,53.6,78.1,77.6,189.8,3.7,2344.1,154031.7,22480.41437,38.95450382,-77.00814927,
2718,PM3495768,1973_0022,THE FRONTENAC,2014,In Compliance,4550 CONNECTICUT AV NW,ALONZO O BLISS PROPERTIES,3,WASHINGTON,DC,20008,1931,Multifamily Housing,Multifamily Housing,113164,113164.0,98,58.3,58.4,78.2,78.2,424.8,3.8,3214.6,270611.6,56708.16361,38.94940511,-77.06706876,
2719,PM4360617,5868_1061,Matthews Memorial Terrace,2014,In Compliance,2632 MARTIN LUTHER KING JR AV,MATTHEWS MEMORIAL BAPTIST CHURCH,,WASHINGTON,DC,,2011,Multifamily Housing,Multifamily Housing,96030,111184.0,99,25.1,24.6,78.5,76.8,372.0,3.3,6079.2,812730.2,151.1935497,38.85771423,-76.99496454,
2720,PM4367528,4263_0006,1818 New York Ave.,2014,In Compliance,1818 NEW YORK AV,SANG KWONCHIO,5,WASHINGTON,DC,20002,1934,Office,Office,89079,92500.0,99,29.5,29.5,78.7,78.6,315.4,3.4,530.4,618979.7,6159.02903,38.91778226,-76.97690708,
2721,PM4007106,3698_0012,"17-23 Riggs Road, NE",2014,In Compliance,0017 - 0023 RIGGS RD NE,CHILLUM MANOR LLC,5,WASHINGTON,DC,20011,1942,Multifamily Housing,Multifamily Housing,60776,60776.0,91,58.5,58.6,79.4,79.5,231.1,3.8,2747.9,153000.1,30354.80748,38.95426354,-77.00781123,
2722,PM3982256,0315_0027,M Street Towers,2014,In Compliance,1112 M ST NW,WEST MADISON A CORPORATION,2,WASHINGTON,DC,20005,1965,Multifamily Housing,Multifamily Housing,95656,95656.0,98,25.4,24.9,79.8,78.1,325.6,3.4,3918.6,712768.2,,38.9052833,-77.02776806,
2723,PM3982489,2801_0095,Longfellow Apartments,2014,In Compliance,5521 COLORADO AV NW,LONFELLOW COLARDO ASSO LLC,4,WASHINGTON,DC,20011,1932,Multifamily Housing,Multifamily Housing,66218,66218.0,95,68.8,68.2,79.9,79.3,261.6,3.9,4577188.3,71224.5,43119.525480000004,38.95690533,-77.03229404,
2724,PM3542092,2572_0815,Dorchester House Apartments,2014,In Compliance,2480 16TH ST,DORCHESTER HOUSE ASSOCIATES LLC,1,WASHINGTON,DC,20009,1941,Multifamily Housing,Multifamily Housing,439502,439502.0,93,42.2,41.4,80.9,79.0,1606.6,3.7,12266.9,2252768.5,108753.8248,38.92274762,-77.03727893,
2725,PM4007348,2586_0812,3025 Ontario Road INC,2014,In Compliance,3025 ONTARIO RD NW,3025 ONTARIO ROAD INC,1,WASHINGTON,DC,20009,1949,Multifamily Housing,Multifamily Housing,54862,54862.0,93,57.0,57.1,81.3,81.4,211.6,3.9,1255.9,165120.0,25630.581130000002,38.92609859,-77.0439091,
2726,PM4007053,4396_0153,Parkway Plaza - 2,2014,In Compliance,1811 - 1831 24TH ST NE,PARKWAY PLAZA ASSOCIATES,5,WASHINGTON,DC,20002,1964,Multifamily Housing,Multifamily Housing,62904,62901.0,90,41.3,41.2,81.5,81.1,230.8,3.7,3972.6,336587.5,14509.232409999999,38.91471427,-76.97098941,
2727,PM4008015,2681_0799,Urban Village,2014,In Compliance,1500 MERIDIAN PL NW,"UV, LP",1,WASHINGTON,DC,20010,1977,Multifamily Housing,Multifamily Housing,69263,69619.0,95,26.2,26.2,82.4,82.4,244.6,3.5,1198.4,535523.9,,38.93323967,-77.03550268,
2728,PM4374392,6157_0077,Gregory Apartments,2014,In Compliance,0822 BARNABY ST SE,CHESAPEAKE DEVELOPMENT CORP,8,WASHINGTON,DC,20032,1967,Multifamily Housing,Multifamily Housing,88056,97506.0,99,48.3,47.8,83.5,82.7,373.6,3.8,7088.5,448172.9,31789.29938,38.83154121,-76.99239506,
2729,PM3513025,2574_0831,Merridian Hill Hall,2014,In Compliance,2601 16TH ST NW,HOWARD UNIVERSITY,1,WASHINGTON,DC,20009,1942,Residence Hall-Dormitory,Residence Hall-Dormitory,183744,182516.0,92,49.9,50.1,83.6,83.8,703.9,3.9,4408.3,798308.9,63877.600060000004,38.9236136,-77.03582557,
2730,PM3998710,3831_0047,Brookland Artspace Lofts,2014,In Compliance,3305 - 3313 8TH ST NE,BROOKLAND ARTSPACE LOFTS LLC,5,WASHINGTON,DC,20017,2011,Multifamily Housing,Multifamily Housing,55328,55328.0,87,35.7,35.5,84.1,84.0,204.6,3.7,9.0,362272.5,7365.874975,38.93070818,-76.99458818,
2731,PM3644356,2132_0030,The Delano,2014,In Compliance,2745 29TH ST NW,DELANO LLC,3,WASHINGTON,DC,20008,1942,Multifamily Housing,Multifamily Housing,151582,98663.0,78,67.3,66.6,84.3,83.4,404.7,4.1,3532.1,188839.6,59956.06729,38.92494938,-77.05698754,
2732,PM2802906,1805_0800,The Westchester,2014,In Compliance,4000 CATHEDRAL AV NW,WESTCHESTER CORPORATION,3,WASHINGTON,DC,20016,1931,Multifamily Housing,Multifamily Housing,984779,989860.0,83,55.6,55.5,85.2,84.8,3948.3,4.0,18199.1,3716658.3,423747.1142,38.92871083,-77.0790309,
